"","surv_date.u","site_id","transect_id","site_name","site.trans","urchin_dens","surv_area.u","year","semester","year.sem","surv_date.k","kelp_dens","surv_area.k","patch"
"979",2012-07-26,"a-k-21","c-k-00021","21","21.c-k-00021",2.83333333333333,24,2012,"2",2012-07-01,2012-07-26,0.45,200,234
"980",2012-08-16,"a-k-09","c-k-00009","9","9.c-k-00009",87.9166666666667,24,2012,"2",2012-07-01,2012-08-16,0,200,297
"981",2012-08-28,"a-k-03","c-k-00003","3","3.c-k-00003",0.666666666666667,24,2012,"2",2012-07-01,2012-08-28,0.93,200,273
"982",2012-08-29,"a-k-23","c-k-00023","23","23.c-k-00023",10.75,24,2012,"2",2012-07-01,2012-08-29,0.015,200,274
"983",2012-08-30,"a-k-02","c-k-00002","2","2.c-k-00002",13.875,24,2012,"2",2012-07-01,2012-08-30,0.045,200,221
"984",2012-09-10,"a-k-11","c-k-00011","11","11.c-k-00011",12.125,24,2012,"2",2012-07-01,2012-09-10,0,200,351
"985",2012-09-12,"a-k-10","c-k-00010","10","10.c-k-00010",4.125,24,2012,"2",2012-07-01,2012-09-12,0.655,200,307
"986",2013-05-15,"a-k-35","c-k-00035","35","35.c-k-00035",42.625,24,2013,"1",2013-01-01,2013-05-15,0,200,353
"987",2013-06-11,"a-k-37","c-k-00037","37","37.c-k-00037",9.70833333333333,24,2013,"1",2013-01-01,2013-06-11,0.125,200,357
"988",2013-06-12,"a-k-16","c-k-00016","16","16.c-k-00016",52.0416666666667,24,2013,"1",2013-01-01,2013-06-12,0.16,200,358
"989",2013-06-24,"a-k-06","c-k-00006","6","6.c-k-00006",20.625,24,2013,"1",2013-01-01,2013-06-24,0.025,200,327
"990",2013-06-25,"a-k-23","c-k-00023","23","23.c-k-00023",11.7916666666667,24,2013,"1",2013-01-01,2013-06-25,0.04,200,274
"991",2013-07-16,"a-k-25","c-k-00025","25","25.c-k-00025",3.58333333333333,24,2013,"2",2013-07-01,2013-07-16,0.39,200,273
"992",2013-07-17,"a-k-24","c-k-00024","24","24.c-k-00024",8.16666666666667,24,2013,"2",2013-07-01,2013-07-17,0.29,200,274
"993",2013-07-18,"a-k-04","c-k-00004","4","4.c-k-00004",4.29166666666667,24,2013,"2",2013-07-01,2013-07-18,0.265,200,273
"994",2013-08-13,"a-k-03","c-k-00003","3","3.c-k-00003",0.375,24,2013,"2",2013-07-01,2013-08-13,0.555,200,273
"995",2013-08-14,"a-k-22","c-k-00022","22","22.c-k-00022",11.4583333333333,24,2013,"2",2013-07-01,2013-08-14,0.07,200,275
"996",2013-08-15,"a-k-21","c-k-00021","21","21.c-k-00021",2.70833333333333,24,2013,"2",2013-07-01,2013-08-15,0.245,200,234
"997",2013-08-16,"a-k-34","c-k-00034","34","34.c-k-00034",102.25,24,2013,"2",2013-07-01,2013-08-16,0,200,344
"998",2013-08-21,"a-k-11","c-k-00011","11","11.c-k-00011",6.04166666666667,24,2013,"2",2013-07-01,2013-08-21,0,200,351
"999",2013-08-27,"a-k-09","c-k-00009","9","9.c-k-00009",76.375,24,2013,"2",2013-07-01,2013-08-27,0,200,297
"1000",2013-08-29,"a-k-10","c-k-00010","10","10.c-k-00010",8.91666666666667,24,2013,"2",2013-07-01,2013-08-29,0.965,200,307
"1001",2013-09-19,"a-k-05","c-k-00005","5","5.c-k-00005",7.70833333333333,24,2013,"2",2013-07-01,2013-09-19,0,200,249
"1002",2013-10-19,"a-k-02","c-k-00002","2","2.c-k-00002",17.0833333333333,24,2013,"2",2013-07-01,2013-10-19,0.01,200,221
"1003",2013-10-20,"a-k-01","c-k-00001","1","1.c-k-00001",2.95833333333333,24,2013,"2",2013-07-01,2013-10-19,0.6,200,233
"1004",2014-05-14,"a-k-35","c-k-00035","35","35.c-k-00035",18.8333333333333,24,2014,"1",2014-01-01,2014-05-14,0.015,200,353
"1005",2014-05-15,"a-k-37","c-k-00037","37","37.c-k-00037",10.5833333333333,24,2014,"1",2014-01-01,2014-05-15,0.705,200,357
"1006",2014-05-27,"a-k-11","c-k-00011","11","11.c-k-00011",4.16666666666667,24,2014,"1",2014-01-01,2014-05-27,0,200,351
"1007",2014-06-09,"a-k-16","c-k-00016","16","16.c-k-00016",45.7083333333333,24,2014,"1",2014-01-01,2014-06-09,0.09,200,358
"1008",2014-07-10,"a-k-34","c-k-00034","34","34.c-k-00034",75.9583333333333,24,2014,"2",2014-07-01,2014-07-10,0.005,200,344
"1009",2014-07-14,"a-k-06","c-k-00006","6","6.c-k-00006",17.5833333333333,24,2014,"2",2014-07-01,2014-07-14,0.095,200,327
"1010",2014-07-15,"a-k-22","c-k-00022","22","22.c-k-00022",16.9166666666667,24,2014,"2",2014-07-01,2014-07-15,0.09,200,275
"1011",2014-07-16,"a-k-23","c-k-00023","23","23.c-k-00023",17.1666666666667,24,2014,"2",2014-07-01,2014-07-16,0.255,200,274
"1012",2014-07-17,"a-k-04","c-k-00004","4","4.c-k-00004",7.66666666666667,24,2014,"2",2014-07-01,2014-07-17,0.16,200,273
"1013",2014-07-29,"a-k-24","c-k-00024","24","24.c-k-00024",9.83333333333333,24,2014,"2",2014-07-01,2014-07-29,0.57,200,274
"1014",2014-07-30,"a-k-03","c-k-00003","3","3.c-k-00003",26.7916666666667,24,2014,"2",2014-07-01,2014-07-30,0.91,200,273
"1015",2014-07-31,"a-k-25","c-k-00025","25","25.c-k-00025",16.25,24,2014,"2",2014-07-01,2014-07-31,0.545,200,273
"1016",2014-08-11,"a-k-05","c-k-00005","5","5.c-k-00005",15.875,24,2014,"2",2014-07-01,2014-08-11,0,200,249
"1017",2014-08-12,"a-k-02","c-k-00002","2","2.c-k-00002",39.5,24,2014,"2",2014-07-01,2014-08-12,0,200,221
"1018",2014-08-13,"a-k-21","c-k-00021","21","21.c-k-00021",4.70833333333333,24,2014,"2",2014-07-01,2014-08-13,0.31,200,234
"1019",2014-08-26,"a-k-09","c-k-00009","9","9.c-k-00009",30,24,2014,"2",2014-07-01,2014-08-26,0.625,200,297
"1020",2014-09-16,"a-k-10","c-k-00010","10","10.c-k-00010",41.4583333333333,24,2014,"2",2014-07-01,2014-09-16,0.205,200,307
"1021",2014-10-01,"a-k-01","c-k-00001","1","1.c-k-00001",4.75,24,2014,"2",2014-07-01,2014-10-01,0.265,200,233
"1022",2015-05-14,"a-k-35","c-k-00035","35","35.c-k-00035",8.58333333333333,24,2015,"1",2015-01-01,2015-05-14,0.185,200,353
"1023",2015-06-08,"a-k-05","c-k-00005","5","5.c-k-00005",30.1666666666667,24,2015,"1",2015-01-01,2015-06-08,0,200,249
"1024",2015-06-09,"a-k-02","c-k-00002","2","2.c-k-00002",53.2083333333333,24,2015,"1",2015-01-01,2015-06-09,0,200,221
"1025",2015-06-10,"a-k-04","c-k-00004","4","4.c-k-00004",28.2916666666667,24,2015,"1",2015-01-01,2015-06-10,0.28,200,273
"1026",2015-06-11,"a-k-06","c-k-00006","6","6.c-k-00006",8.25,24,2015,"1",2015-01-01,2015-06-11,0.29,200,327
"1027",2015-06-24,"a-k-34","c-k-00034","34","34.c-k-00034",37.5833333333333,24,2015,"1",2015-01-01,2015-06-24,0,200,344
"1028",2015-07-14,"a-k-37","c-k-00037","37","37.c-k-00037",5.625,24,2015,"2",2015-07-01,2015-07-14,0.285,200,357
"1029",2015-07-15,"a-k-16","c-k-00016","16","16.c-k-00016",22.6666666666667,24,2015,"2",2015-07-01,2015-07-15,0.01,200,358
"1030",2015-07-16,"a-k-11","c-k-00011","11","11.c-k-00011",1.375,24,2015,"2",2015-07-01,2015-07-16,0.515,200,351
"1031",2015-08-11,"a-k-24","c-k-00024","24","24.c-k-00024",22.0416666666667,24,2015,"2",2015-07-01,2015-08-11,0.265,200,274
"1032",2015-08-12,"a-k-23","c-k-00023","23","23.c-k-00023",28.4583333333333,24,2015,"2",2015-07-01,2015-08-12,0.15,200,274
"1033",2015-08-13,"a-k-03","c-k-00003","3","3.c-k-00003",69.0833333333333,24,2015,"2",2015-07-01,2015-08-13,0.355,200,273
"1034",2015-08-25,"a-k-21","c-k-00021","21","21.c-k-00021",7.29166666666667,24,2015,"2",2015-07-01,2015-08-25,0.295,200,234
"1035",2015-08-26,"a-k-22","c-k-00022","22","22.c-k-00022",31.8333333333333,24,2015,"2",2015-07-01,2015-08-26,0.115,200,275
"1036",2015-08-27,"a-k-25","c-k-00025","25","25.c-k-00025",22.0416666666667,24,2015,"2",2015-07-01,2015-08-27,0.52,200,273
"1037",2015-09-15,"a-k-01","c-k-00001","1","1.c-k-00001",1.33333333333333,24,2015,"2",2015-07-01,2015-09-15,0.235,200,233
"1038",2015-09-17,"a-k-09","c-k-00009","9","9.c-k-00009",12.1666666666667,24,2015,"2",2015-07-01,2015-09-17,0.545,200,297
"1039",2015-09-29,"a-k-10","c-k-00010","10","10.c-k-00010",45,24,2015,"2",2015-07-01,2015-09-29,0,200,307
"1040",2016-05-24,"a-k-16","c-k-00016","16","16.c-k-00016",1.04166666666667,24,2016,"1",2016-01-01,2016-05-25,0.01,200,358
"1041",2016-05-26,"a-k-37","c-k-00037","37","37.c-k-00037",1.79166666666667,24,2016,"1",2016-01-01,2016-05-25,0.26,200,357
"1042",2016-06-06,"a-k-35","c-k-00035","35","35.c-k-00035",16.7083333333333,24,2016,"1",2016-01-01,2016-06-06,2.695,200,353
"1043",2016-06-09,"a-k-34","c-k-00034","34","34.c-k-00034",8.66666666666667,24,2016,"1",2016-01-01,2016-06-09,0,200,344
"1044",2016-06-21,"a-k-11","c-k-00011","11","11.c-k-00011",1.45833333333333,24,2016,"1",2016-01-01,2016-06-21,0.56,200,351
"1045",2016-07-12,"a-k-23","c-k-00023","23","23.c-k-00023",36.125,24,2016,"2",2016-07-01,2016-07-12,0.1,200,274
"1046",2016-07-13,"a-k-25","c-k-00025","25","25.c-k-00025",12.9166666666667,24,2016,"2",2016-07-01,2016-07-13,0.41,200,273
"1047",2016-07-14,"a-k-04","c-k-00004","4","4.c-k-00004",53.4166666666667,24,2016,"2",2016-07-01,2016-07-14,0.04,200,273
"1048",2016-07-25,"a-k-06","c-k-00006","6","6.c-k-00006",8.95833333333333,24,2016,"2",2016-07-01,2016-07-25,0.45,200,327
"1049",2016-07-26,"a-k-05","c-k-00005","5","5.c-k-00005",47.5416666666667,24,2016,"2",2016-07-01,2016-07-26,0,200,249
"1050",2016-08-09,"a-k-02","c-k-00002","2","2.c-k-00002",72.875,24,2016,"2",2016-07-01,2016-08-09,0,200,221
"1051",2016-08-10,"a-k-01","c-k-00001","1","1.c-k-00001",8.25,24,2016,"2",2016-07-01,2016-08-10,0.225,200,233
"1052",2016-08-11,"a-k-21","c-k-00021","21","21.c-k-00021",4.83333333333333,24,2016,"2",2016-07-01,2016-08-11,0.225,200,234
"1053",2016-08-25,"a-k-09","c-k-00009","9","9.c-k-00009",1.625,24,2016,"2",2016-07-01,2016-08-25,2.025,200,297
"1054",2016-09-13,"a-k-10","c-k-00010","10","10.c-k-00010",18.6666666666667,24,2016,"2",2016-07-01,2016-09-13,0,200,307
"1055",2016-09-27,"a-k-24","c-k-00024","24","24.c-k-00024",19.9166666666667,24,2016,"2",2016-07-01,2016-09-27,0.285,200,274
"1056",2016-09-28,"a-k-22","c-k-00022","22","22.c-k-00022",30.9583333333333,24,2016,"2",2016-07-01,2016-09-28,0.005,200,275
"1057",2016-09-29,"a-k-03","c-k-00003","3","3.c-k-00003",52.0833333333333,24,2016,"2",2016-07-01,2016-09-29,0,200,273
"1058",2017-05-10,"a-k-35","c-k-00035","35","35.c-k-00035",19.125,24,2017,"1",2017-01-01,2017-05-10,1.12,200,353
"1059",2017-05-11,"a-k-37","c-k-00037","37","37.c-k-00037",3.54166666666667,24,2017,"1",2017-01-01,2017-05-11,0.585,200,357
"1060",2017-05-25,"a-k-16","c-k-00016","16","16.c-k-00016",1.66666666666667,24,2017,"1",2017-01-01,2017-05-25,1.835,200,358
"1061",2017-06-19,"a-k-34","c-k-00034","34","34.c-k-00034",5.04166666666667,24,2017,"1",2017-01-01,2017-06-19,0.145,200,344
"1062",2017-06-22,"a-k-06","c-k-00006","6","6.c-k-00006",7.75,24,2017,"1",2017-01-01,2017-06-22,0.235,200,327
"1063",2017-07-11,"a-k-05","c-k-00005","5","5.c-k-00005",46.9166666666667,24,2017,"2",2017-07-01,2017-07-11,0,200,249
"1064",2017-07-12,"a-k-02","c-k-00002","2","2.c-k-00002",105.833333333333,24,2017,"2",2017-07-01,2017-07-12,0,200,221
"1065",2017-07-24,"a-k-25","c-k-00025","25","25.c-k-00025",8.29166666666667,24,2017,"2",2017-07-01,2017-07-24,0.62,200,273
"1066",2017-07-25,"a-k-24","c-k-00024","24","24.c-k-00024",25.5833333333333,24,2017,"2",2017-07-01,2017-07-25,0.305,200,274
"1067",2017-07-26,"a-k-21","c-k-00021","21","21.c-k-00021",13.4166666666667,24,2017,"2",2017-07-01,2017-07-26,0.135,200,234
"1068",2017-07-27,"a-k-01","c-k-00001","1","1.c-k-00001",1.91666666666667,24,2017,"2",2017-07-01,2017-07-27,0.91,200,233
"1069",2017-08-08,"a-k-09","c-k-00009","9","9.c-k-00009",4.04166666666667,24,2017,"2",2017-07-01,2017-08-08,1.36,200,297
"1070",2017-08-10,"a-k-11","c-k-00011","11","11.c-k-00011",4.5,24,2017,"2",2017-07-01,2017-08-10,3.375,200,351
"1071",2017-08-22,"a-k-22","c-k-00022","22","22.c-k-00022",39,24,2017,"2",2017-07-01,2017-08-22,0,200,275
"1072",2017-08-23,"a-k-03","c-k-00003","3","3.c-k-00003",61.0833333333333,24,2017,"2",2017-07-01,2017-08-23,0.04,200,273
"1073",2017-08-24,"a-k-10","c-k-00010","10","10.c-k-00010",12.8333333333333,24,2017,"2",2017-07-01,2017-08-24,0,200,307
"1074",2017-09-11,"a-k-04","c-k-00004","4","4.c-k-00004",34.5,24,2017,"2",2017-07-01,2017-09-11,0,200,273
"1075",2017-09-12,"a-k-23","c-k-00023","23","23.c-k-00023",35,24,2017,"2",2017-07-01,2017-09-12,0.125,200,274
"1076",2018-05-10,"a-k-34","c-k-00034","34","34.c-k-00034",10.9166666666667,24,2018,"1",2018-01-01,2018-05-10,0.05,200,344
"1077",2018-06-05,"a-k-37","c-k-00037","37","37.c-k-00037",3.08333333333333,24,2018,"1",2018-01-01,2018-06-05,0.445,200,357
"1078",2018-06-19,"a-k-35","c-k-00035","35","35.c-k-00035",21.1666666666667,24,2018,"1",2018-01-01,2018-06-19,0.345,200,353
"1079",2018-06-21,"a-k-16","c-k-00016","16","16.c-k-00016",2.70833333333333,24,2018,"1",2018-01-01,2018-06-21,1.265,200,358
"1080",2018-07-09,"a-k-06","c-k-00006","6","6.c-k-00006",7.70833333333333,24,2018,"2",2018-07-01,2018-07-09,0.35,200,327
"1081",2018-07-10,"a-k-24","c-k-00024","24","24.c-k-00024",29.5416666666667,24,2018,"2",2018-07-01,2018-07-10,0.21,200,274
"1082",2018-07-11,"a-k-22","c-k-00022","22","22.c-k-00022",68.5,24,2018,"2",2018-07-01,2018-07-11,0,200,275
"1083",2018-07-12,"a-k-05","c-k-00005","5","5.c-k-00005",84.5416666666667,24,2018,"2",2018-07-01,2018-07-12,0,200,249
"1084",2018-07-31,"a-k-04","c-k-00004","4","4.c-k-00004",91.5,24,2018,"2",2018-07-01,2018-07-31,0,200,273
"1085",2018-08-01,"a-k-25","c-k-00025","25","25.c-k-00025",54.4583333333333,24,2018,"2",2018-07-01,2018-08-01,0.44,200,273
"1086",2018-08-02,"a-k-03","c-k-00003","3","3.c-k-00003",136.833333333333,24,2018,"2",2018-07-01,2018-08-02,0,200,273
"1087",2018-08-06,"a-k-09","c-k-00009","9","9.c-k-00009",3.95833333333333,24,2018,"2",2018-07-01,2018-08-06,6.38,200,297
"1088",2018-08-07,"a-k-11","c-k-00011","11","11.c-k-00011",19.5416666666667,24,2018,"2",2018-07-01,2018-08-07,0.19,200,351
"1089",2018-08-21,"a-k-23","c-k-00023","23","23.c-k-00023",65,24,2018,"2",2018-07-01,2018-08-21,0.075,200,274
"1090",2018-08-22,"a-k-21","c-k-00021","21","21.c-k-00021",37.2083333333333,24,2018,"2",2018-07-01,2018-08-22,0.005,200,234
"1091",2018-09-12,"a-k-10","c-k-00010","10","10.c-k-00010",13.3333333333333,24,2018,"2",2018-07-01,2018-09-12,0,200,307
"1092",2018-09-25,"a-k-02","c-k-00002","2","2.c-k-00002",150.833333333333,24,2018,"2",2018-07-01,2018-09-25,0,200,221
"1093",2018-09-26,"a-k-01","c-k-00001","1","1.c-k-00001",31.2083333333333,24,2018,"2",2018-07-01,2018-09-26,0.1,200,233
"1094",2019-06-06,"a-k-09","c-k-00009","9","9.c-k-00009",2.79166666666667,24,2019,"1",2019-01-01,2019-06-06,0.84,200,297
"1095",2019-06-18,"a-k-16","c-k-00016","16","16.c-k-00016",2.91666666666667,24,2019,"1",2019-01-01,2019-06-18,0.125,200,358
"1096",2019-06-19,"a-k-35","c-k-00035","35","35.c-k-00035",27.9583333333333,24,2019,"1",2019-01-01,2019-06-19,0.56,200,353
"1097",2019-06-20,"a-k-37","c-k-00037","37","37.c-k-00037",3.41666666666667,24,2019,"1",2019-01-01,2019-06-20,0.6,200,357
"1098",2019-07-22,"a-k-06","c-k-00006","6","6.c-k-00006",8.08333333333333,24,2019,"2",2019-07-01,2019-07-22,0.355,200,327
"1099",2019-07-23,"a-k-24","c-k-00024","24","24.c-k-00024",37.0416666666667,24,2019,"2",2019-07-01,2019-07-23,0.21,200,274
"1100",2019-07-24,"a-k-23","c-k-00023","23","23.c-k-00023",43.875,24,2019,"2",2019-07-01,2019-07-24,0.05,200,274
"1101",2019-07-25,"a-k-04","c-k-00004","4","4.c-k-00004",43.5416666666667,24,2019,"2",2019-07-01,2019-07-25,0.05,200,273
"1102",2019-08-06,"a-k-34","c-k-00034","34","34.c-k-00034",4.04166666666667,24,2019,"2",2019-07-01,2019-08-06,0.52,200,344
"1103",2019-08-07,"a-k-11","c-k-00011","11","11.c-k-00011",15.5,24,2019,"2",2019-07-01,2019-08-07,1.51,200,351
"1104",2019-08-20,"a-k-03","c-k-00003","3","3.c-k-00003",83.2083333333333,24,2019,"2",2019-07-01,2019-08-20,0.24,200,273
"1105",2019-09-11,"a-k-10","c-k-00010","10","10.c-k-00010",6.79166666666667,24,2019,"2",2019-07-01,2019-09-11,0,200,307
"1106",2019-09-12,"a-k-25","c-k-00025","25","25.c-k-00025",15.375,24,2019,"2",2019-07-01,2019-09-12,0.35,200,273
"1107",2019-09-24,"a-k-01","c-k-00001","1","1.c-k-00001",25.5,24,2019,"2",2019-07-01,2019-09-24,0,200,233
"1108",2019-09-25,"a-k-21","c-k-00021","21","21.c-k-00021",48.1666666666667,24,2019,"2",2019-07-01,2019-09-25,0,200,234
"1109",2019-10-07,"a-k-05","c-k-00005","5","5.c-k-00005",68.4583333333333,24,2019,"2",2019-07-01,2019-10-07,0,200,249
"1110",2019-10-08,"a-k-02","c-k-00002","2","2.c-k-00002",104.791666666667,24,2019,"2",2019-07-01,2019-10-08,0,200,221
"1111",2019-10-10,"a-k-22","c-k-00022","22","22.c-k-00022",36.7916666666667,24,2019,"2",2019-07-01,2019-10-10,0.005,200,275
